NDC	MAPB_id	drug_id	MAPB_name	drug_name	new_sort
13107004405	d00049	d03431	acetaminophen	acetaminophen-oxycodone	4
13107004405	d00329	d03431	oxycodone	acetaminophen-oxycodone	250
13107004501	d00049	d03431	acetaminophen	acetaminophen-oxycodone	4
13107004501	d00329	d03431	oxycodone	acetaminophen-oxycodone	250
13107004505	d00049	d03431	acetaminophen	acetaminophen-oxycodone	4
13107004505	d00329	d03431	oxycodone	acetaminophen-oxycodone	250
13107004601	d00049	d03431	acetaminophen	acetaminophen-oxycodone	4
13107004601	d00329	d03431	oxycodone	acetaminophen-oxycodone	250
13107004605	d00049	d03431	acetaminophen	acetaminophen-oxycodone	4
13107004605	d00329	d03431	oxycodone	acetaminophen-oxycodone	250
13107005501	d00329	d00329	oxycodone	oxycodone	250
13107005601	d00329	d00329	oxycodone	oxycodone	250
13107005701	d00329	d00329	oxycodone	oxycodone	250
13107005801	d00012	d03423	codeine	acetaminophen-codeine	74
13107005801	d00049	d03423	acetaminophen	acetaminophen-codeine	4
13107005901	d00012	d03423	codeine	acetaminophen-codeine	74
13107005901	d00049	d03423	acetaminophen	acetaminophen-codeine	4
13107005999	d00012	d03423	codeine	acetaminophen-codeine	74
13107005999	d00049	d03423	acetaminophen	acetaminophen-codeine	4
13107006001	d00012	d03423	codeine	acetaminophen-codeine	74
13107006001	d00049	d03423	acetaminophen	acetaminophen-codeine	4
13107006005	d00012	d03423	codeine	acetaminophen-codeine	74
13107006005	d00049	d03423	acetaminophen	acetaminophen-codeine	4
13107006099	d00012	d03423	codeine	acetaminophen-codeine	74
13107006099	d00049	d03423	acetaminophen	acetaminophen-codeine	4
13107007501	d00049	d03455	acetaminophen	acetaminophen/butalbital/caffeine	4
13107007701	d00011	d00011	ciprofloxacin	ciprofloxacin	66
13107011630	d00325	d05770	omeprazole	omeprazole-sodium bicarbonate	245
13107014201	d03847	d03847	carvedilol	carvedilol	55
13107014205	d03847	d03847	carvedilol	carvedilol	55
13107014301	d03847	d03847	carvedilol	carvedilol	55
13107014305	d03847	d03847	carvedilol	carvedilol	55
13107014401	d03847	d03847	carvedilol	carvedilol	55
13107014405	d03847	d03847	carvedilol	carvedilol	55
13107014501	d03847	d03847	carvedilol	carvedilol	55
13107014505	d03847	d03847	carvedilol	carvedilol	55
13107015405	d03157	d03157	paroxetine	paroxetine	257
13107015430	d03157	d03157	paroxetine	paroxetine	257
13107015490	d03157	d03157	paroxetine	paroxetine	257
13107015505	d03157	d03157	paroxetine	paroxetine	257
13107015530	d03157	d03157	paroxetine	paroxetine	257
13107015590	d03157	d03157	paroxetine	paroxetine	257
13107015599	d03157	d03157	paroxetine	paroxetine	257
13107015630	d03157	d03157	paroxetine	paroxetine	257
13107015690	d03157	d03157	paroxetine	paroxetine	257
13107015699	d03157	d03157	paroxetine	paroxetine	257
13107015705	d03157	d03157	paroxetine	paroxetine	257
13107015730	d03157	d03157	paroxetine	paroxetine	257
13107015790	d03157	d03157	paroxetine	paroxetine	257
13107015799	d03157	d03157	paroxetine	paroxetine	257
13310014501	d00119	d00124	sulfamethoxazole	sulfamethoxazole-trimethoprim	382
13310014601	d00119	d00124	sulfamethoxazole	sulfamethoxazole-trimethoprim	382
13310015307	d00366	d00366	quinine	quinine	284
13551020501	d04448	d04448	rabeprazole	rabeprazole	285
13551021001	d04448	d04448	rabeprazole	rabeprazole	285
13632012301	d00381	d00381	tamoxifen	tamoxifen	327
13668000601	d00880	d00880	sertraline	sertraline	303
13668000901	d04332	d04332	citalopram	citalopram	68
13668000905	d04332	d04332	citalopram	citalopram	68
13668000930	d04332	d04332	citalopram	citalopram	68
13668001001	d04332	d04332	citalopram	citalopram	68
13668001005	d04332	d04332	citalopram	citalopram	68
13668001006	d04332	d04332	citalopram	citalopram	68
13668001030	d04332	d04332	citalopram	citalopram	68
13668001101	d04332	d04332	citalopram	citalopram	68
13668001105	d04332	d04332	citalopram	citalopram	68
13668001830	d03181	d03181	venlafaxine	venlafaxine	364
13668001890	d03181	d03181	venlafaxine	venlafaxine	364
13668001930	d03181	d03181	venlafaxine	venlafaxine	364
13668001990	d03181	d03181	venlafaxine	venlafaxine	364
13668002030	d03181	d03181	venlafaxine	venlafaxine	364
13668002090	d03181	d03181	venlafaxine	venlafaxine	364
13668009630	d04514	d04514	pantoprazole	pantoprazole	256
13668009690	d04514	d04514	pantoprazole	pantoprazole	256
13668010205	d04099	d04099	donepezil	donepezil	101
13668010210	d04099	d04099	donepezil	donepezil	101
13668010230	d04099	d04099	donepezil	donepezil	101
13668010290	d04099	d04099	donepezil	donepezil	101
13668010310	d04099	d04099	donepezil	donepezil	101
13668010326	d04099	d04099	donepezil	donepezil	101
13668010330	d04099	d04099	donepezil	donepezil	101
13668010390	d04099	d04099	donepezil	donepezil	101
13668010730	d04448	d04448	rabeprazole	rabeprazole	285
13668010790	d04448	d04448	rabeprazole	rabeprazole	285
13668010960	d05355	d05355	duloxetine	duloxetine	106
13668011005	d05355	d05355	duloxetine	duloxetine	106
13668011030	d05355	d05355	duloxetine	duloxetine	106
13668011105	d05355	d05355	duloxetine	duloxetine	106
13668011130	d05355	d05355	duloxetine	duloxetine	106
13668011310	d03821	d03821	losartan	losartan	201
13668011390	d03821	d03821	losartan	losartan	201
13668011510	d03821	d03821	losartan	losartan	201
13668011530	d03821	d03821	losartan	losartan	201
13668011590	d03821	d03821	losartan	losartan	201
13668011610	d03821	d03830	losartan	hydrochlorothiazide-losartan	201
13668011630	d03821	d03830	losartan	hydrochlorothiazide-losartan	201
13668011690	d03821	d03830	losartan	hydrochlorothiazide-losartan	201
13668011710	d03821	d03830	losartan	hydrochlorothiazide-losartan	201
13668011730	d03821	d03830	losartan	hydrochlorothiazide-losartan	201
13668011790	d03821	d03830	losartan	hydrochlorothiazide-losartan	201
13668011810	d03821	d03830	losartan	hydrochlorothiazide-losartan	201
13668011830	d03821	d03830	losartan	hydrochlorothiazide-losartan	201
13668011890	d03821	d03830	losartan	hydrochlorothiazide-losartan	201
13668011905	d04442	d04442	pioglitazone	pioglitazone	268
13668011930	d04442	d04442	pioglitazone	pioglitazone	268
13668011990	d04442	d04442	pioglitazone	pioglitazone	268
13668012005	d04442	d04442	pioglitazone	pioglitazone	268
13668012030	d04442	d04442	pioglitazone	pioglitazone	268
13668012090	d04442	d04442	pioglitazone	pioglitazone	268
13668013501	d04812	d04812	escitalopram	escitalopram	125
13668013505	d04812	d04812	escitalopram	escitalopram	125
13668013510	d04812	d04812	escitalopram	escitalopram	125
13668013601	d04812	d04812	escitalopram	escitalopram	125
13668013605	d04812	d04812	escitalopram	escitalopram	125
13668013610	d04812	d04812	escitalopram	escitalopram	125
13668013701	d04812	d04812	escitalopram	escitalopram	125
13668013705	d04812	d04812	escitalopram	escitalopram	125
13668013710	d04812	d04812	escitalopram	escitalopram	125
13668014005	d04442	d04442	pioglitazone	pioglitazone	268
13668014030	d04442	d04442	pioglitazone	pioglitazone	268
13668014090	d04442	d04442	pioglitazone	pioglitazone	268
13668014105	d04258	d04258	clopidogrel	clopidogrel	71
13668014130	d04258	d04258	clopidogrel	clopidogrel	71
13668014190	d04258	d04258	clopidogrel	clopidogrel	71
13668015430	d04749	d04749	esomeprazole	esomeprazole	126
13668015490	d04749	d04749	esomeprazole	esomeprazole	126
13668015510	d04749	d04749	esomeprazole	esomeprazole	126
13668015530	d04749	d04749	esomeprazole	esomeprazole	126
13668015590	d04749	d04749	esomeprazole	esomeprazole	126
13668017930	d04851	d04851	rosuvastatin	rosuvastatin	299
13668017990	d04851	d04851	rosuvastatin	rosuvastatin	299
13668018030	d04851	d04851	rosuvastatin	rosuvastatin	299
13668018090	d04851	d04851	rosuvastatin	rosuvastatin	299
13668018130	d04851	d04851	rosuvastatin	rosuvastatin	299
13668018190	d04851	d04851	rosuvastatin	rosuvastatin	299
13668018230	d04851	d04851	rosuvastatin	rosuvastatin	299
13668018930	d04294	d04294	tolterodine	tolterodine	344
13668018990	d04294	d04294	tolterodine	tolterodine	344
13668019005	d04294	d04294	tolterodine	tolterodine	344
13668019030	d04294	d04294	tolterodine	tolterodine	344
13668019090	d04294	d04294	tolterodine	tolterodine	344
13668020130	d04500	d04500	moxifloxacin	moxifloxacin	223
13668020230	d05422	d05422	darifenacin	darifenacin	81
13668020330	d05422	d05422	darifenacin	darifenacin	81
13668021605	d04825	d04825	aripiprazole	aripiprazole	22
13668021605	d04825	d04825	aripiprazole	aripiprazole	23
13668021630	d04825	d04825	aripiprazole	aripiprazole	22
13668021630	d04825	d04825	aripiprazole	aripiprazole	23
13668021690	d04825	d04825	aripiprazole	aripiprazole	22
13668021690	d04825	d04825	aripiprazole	aripiprazole	23
13668021705	d04825	d04825	aripiprazole	aripiprazole	22
13668021705	d04825	d04825	aripiprazole	aripiprazole	23
13668021730	d04825	d04825	aripiprazole	aripiprazole	22
13668021730	d04825	d04825	aripiprazole	aripiprazole	23
13668021790	d04825	d04825	aripiprazole	aripiprazole	22
13668021790	d04825	d04825	aripiprazole	aripiprazole	23
13668021805	d04825	d04825	aripiprazole	aripiprazole	22
13668021805	d04825	d04825	aripiprazole	aripiprazole	23
13668021830	d04825	d04825	aripiprazole	aripiprazole	22
13668021830	d04825	d04825	aripiprazole	aripiprazole	23
13668021890	d04825	d04825	aripiprazole	aripiprazole	22
13668021890	d04825	d04825	aripiprazole	aripiprazole	23
13668021905	d04825	d04825	aripiprazole	aripiprazole	22
13668021905	d04825	d04825	aripiprazole	aripiprazole	23
13668021930	d04825	d04825	aripiprazole	aripiprazole	22
13668021930	d04825	d04825	aripiprazole	aripiprazole	23
13668021990	d04825	d04825	aripiprazole	aripiprazole	22
13668021990	d04825	d04825	aripiprazole	aripiprazole	23
13668022030	d04825	d04825	aripiprazole	aripiprazole	22
13668022030	d04825	d04825	aripiprazole	aripiprazole	23
13668022090	d04825	d04825	aripiprazole	aripiprazole	22
13668022090	d04825	d04825	aripiprazole	aripiprazole	23
13668022105	d04825	d04825	aripiprazole	aripiprazole	22
13668022105	d04825	d04825	aripiprazole	aripiprazole	23
13668022130	d04825	d04825	aripiprazole	aripiprazole	22
13668022130	d04825	d04825	aripiprazole	aripiprazole	23
13668022190	d04825	d04825	aripiprazole	aripiprazole	22
13668022190	d04825	d04825	aripiprazole	aripiprazole	23
13668026801	d00058	d00058	carbamazepine	carbamazepine	50
13668026805	d00058	d00058	carbamazepine	carbamazepine	50
13668026810	d00058	d00058	carbamazepine	carbamazepine	50
13668027101	d00058	d00058	carbamazepine	carbamazepine	50
13668027105	d00058	d00058	carbamazepine	carbamazepine	50
13668028033	d04442	d05635	pioglitazone	metformin-pioglitazone	268
13668028060	d04442	d05635	pioglitazone	metformin-pioglitazone	268
13668028133	d04442	d05635	pioglitazone	metformin-pioglitazone	268
13668028160	d04442	d05635	pioglitazone	metformin-pioglitazone	268
13668030760	d04380	d04380	celecoxib	celecoxib	57
13668031060	d04380	d04380	celecoxib	celecoxib	57
13668040910	d03821	d03821	losartan	losartan	201
13668040930	d03821	d03821	losartan	losartan	201
13668040990	d03821	d03821	losartan	losartan	201
13668042905	d04514	d04514	pantoprazole	pantoprazole	256
13668042930	d04514	d04514	pantoprazole	pantoprazole	256
13668042990	d04514	d04514	pantoprazole	pantoprazole	256
13668043801	d04286	d04286	fenofibrate	fenofibrate	135
13668043901	d04286	d04286	fenofibrate	fenofibrate	135
13668044001	d04286	d04286	fenofibrate	fenofibrate	135
13668044101	d04380	d04380	celecoxib	celecoxib	57
13668044105	d04380	d04380	celecoxib	celecoxib	57
13668044201	d04380	d04380	celecoxib	celecoxib	57
13668044205	d04380	d04380	celecoxib	celecoxib	57
13668044301	d00236	d00236	fluoxetine	fluoxetine	142
13668044330	d00236	d00236	fluoxetine	fluoxetine	142
13668044391	d00236	d00236	fluoxetine	fluoxetine	142
13668047301	d00236	d00236	fluoxetine	fluoxetine	142
13668047330	d00236	d00236	fluoxetine	fluoxetine	142
13668047391	d00236	d00236	fluoxetine	fluoxetine	142
13811051510	d00426	d03140	ascorbic acid	multivitamin	380
13811052501	d00426	d03140	ascorbic acid	multivitamin	380
13811052701	d00426	d03140	ascorbic acid	multivitamin	380
13811065860	d04380	d04380	celecoxib	celecoxib	57
13811065910	d04380	d04380	celecoxib	celecoxib	57
13811066010	d04380	d04380	celecoxib	celecoxib	57
13811066050	d04380	d04380	celecoxib	celecoxib	57
13811066160	d04380	d04380	celecoxib	celecoxib	57
13811066910	d00134	d03264	metoprolol	hydrochlorothiazide-metoprolol	214
13811067010	d00134	d03264	metoprolol	hydrochlorothiazide-metoprolol	214
13811067310	d03181	d03181	venlafaxine	venlafaxine	364
13811067510	d03181	d03181	venlafaxine	venlafaxine	364
13811067910	d04825	d04825	aripiprazole	aripiprazole	22
13811067910	d04825	d04825	aripiprazole	aripiprazole	23
13811067930	d04825	d04825	aripiprazole	aripiprazole	22
13811067930	d04825	d04825	aripiprazole	aripiprazole	23
13811068010	d04825	d04825	aripiprazole	aripiprazole	22
13811068010	d04825	d04825	aripiprazole	aripiprazole	23
13811068030	d04825	d04825	aripiprazole	aripiprazole	22
13811068030	d04825	d04825	aripiprazole	aripiprazole	23
13811068110	d04825	d04825	aripiprazole	aripiprazole	22
13811068110	d04825	d04825	aripiprazole	aripiprazole	23
13811068130	d04825	d04825	aripiprazole	aripiprazole	22
13811068130	d04825	d04825	aripiprazole	aripiprazole	23
13811068210	d04825	d04825	aripiprazole	aripiprazole	22
13811068210	d04825	d04825	aripiprazole	aripiprazole	23
13811068230	d04825	d04825	aripiprazole	aripiprazole	22
13811068230	d04825	d04825	aripiprazole	aripiprazole	23
13811068310	d04825	d04825	aripiprazole	aripiprazole	22
13811068310	d04825	d04825	aripiprazole	aripiprazole	23
13811068330	d04825	d04825	aripiprazole	aripiprazole	22
13811068330	d04825	d04825	aripiprazole	aripiprazole	23
13811068410	d04825	d04825	aripiprazole	aripiprazole	22
13811068410	d04825	d04825	aripiprazole	aripiprazole	23
13811068430	d04825	d04825	aripiprazole	aripiprazole	22
13811068430	d04825	d04825	aripiprazole	aripiprazole	23
13811068930	d03826	d03826	tramadol	tramadol	347
13811069030	d03826	d03826	tramadol	tramadol	347
13811069130	d03826	d03826	tramadol	tramadol	347
13811069230	d04825	d04825	aripiprazole	aripiprazole	22
13811069230	d04825	d04825	aripiprazole	aripiprazole	23
13811069330	d04825	d04825	aripiprazole	aripiprazole	22
13811069330	d04825	d04825	aripiprazole	aripiprazole	23
13811071230	d03181	d03181	venlafaxine	venlafaxine	364
13811071290	d03181	d03181	venlafaxine	venlafaxine	364
13811071330	d03181	d03181	venlafaxine	venlafaxine	364
13811071390	d03181	d03181	venlafaxine	venlafaxine	364
13811071430	d03181	d03181	venlafaxine	venlafaxine	364
13811071490	d03181	d03181	venlafaxine	venlafaxine	364
13811071530	d03181	d03181	venlafaxine	venlafaxine	364
13811071590	d03181	d03181	venlafaxine	venlafaxine	364
13925050401	d00098	d00098	dapsone	dapsone	80
13925050430	d00098	d00098	dapsone	dapsone	80
13925050501	d00098	d00098	dapsone	dapsone	80
13925050530	d00098	d00098	dapsone	dapsone	80
15014014550	d00049	d05644	acetaminophen	acetaminophen/caffeine/isometheptene mucate	4
15127022894	d00170	d00170	aspirin	aspirin	26
15584010101	d04355	d05847	efavirenz	efavirenz/emtricitabine/tenofovir	109
16103035609	d00170	d00170	aspirin	aspirin	26
16103035611	d00170	d00170	aspirin	aspirin	26
16103036605	d00170	d00170	aspirin	aspirin	26
16103036611	d00170	d00170	aspirin	aspirin	26
16252051401	d00011	d00011	ciprofloxacin	ciprofloxacin	66
16252051501	d00011	d00011	ciprofloxacin	ciprofloxacin	66
16252051605	d00011	d00011	ciprofloxacin	ciprofloxacin	66
16252061530	d04851	d04851	rosuvastatin	rosuvastatin	299
16252061550	d04851	d04851	rosuvastatin	rosuvastatin	299
16252061590	d04851	d04851	rosuvastatin	rosuvastatin	299
16252061630	d04851	d04851	rosuvastatin	rosuvastatin	299
16252061650	d04851	d04851	rosuvastatin	rosuvastatin	299
16252061690	d04851	d04851	rosuvastatin	rosuvastatin	299
16252061730	d04851	d04851	rosuvastatin	rosuvastatin	299
16252061750	d04851	d04851	rosuvastatin	rosuvastatin	299
16252061790	d04851	d04851	rosuvastatin	rosuvastatin	299
16252061830	d04851	d04851	rosuvastatin	rosuvastatin	299
16252061850	d04851	d04851	rosuvastatin	rosuvastatin	299
16252061890	d04851	d04851	rosuvastatin	rosuvastatin	299
16571030116	d00012	d03398	codeine	codeine/guaifenesin/pseudoephedrine	74
16571030216	d00012	d03393	codeine	codeine-guaifenesin	74
16571041110	d00011	d00011	ciprofloxacin	ciprofloxacin	66
16571041210	d00011	d00011	ciprofloxacin	ciprofloxacin	66
16571041250	d00011	d00011	ciprofloxacin	ciprofloxacin	66
16571041305	d00011	d00011	ciprofloxacin	ciprofloxacin	66
16571042103	d03873	d03873	anastrozole	anastrozole	20
16571050050	d03821	d03821	losartan	losartan	201
16571050111	d03821	d03821	losartan	losartan	201
16571050211	d03821	d03821	losartan	losartan	201
16571065710	d04512	d04512	cevimeline	cevimeline	61
16714004101	d00023	d00023	allopurinol	allopurinol	12
16714004104	d00023	d00023	allopurinol	allopurinol	12
16714004106	d00023	d00023	allopurinol	allopurinol	12
16714004107	d00023	d00023	allopurinol	allopurinol	12
16714004110	d00023	d00023	allopurinol	allopurinol	12
16714004112	d00023	d00023	allopurinol	allopurinol	12
16714004204	d00023	d00023	allopurinol	allopurinol	12
16714004205	d00023	d00023	allopurinol	allopurinol	12
16714004210	d00023	d00023	allopurinol	allopurinol	12
16714004211	d00023	d00023	allopurinol	allopurinol	12
16714006110	d00298	d00298	metoclopramide	metoclopramide	213
16714006111	d00298	d00298	metoclopramide	metoclopramide	213
16714006206	d00298	d00298	metoclopramide	metoclopramide	213
16714006210	d00298	d00298	metoclopramide	metoclopramide	213
16714006211	d00298	d00298	metoclopramide	metoclopramide	213
16714006212	d00298	d00298	metoclopramide	metoclopramide	213
